"num","Year","Cases","Canton","Month"
"2521",2010,66,"Liberia",11
"2522",2010,39,"Liberia",12
"2523",2011,41,"Liberia",1
"2524",2011,28,"Liberia",2
"2525",2011,9,"Liberia",3
"2526",2011,2,"Liberia",4
"2527",2011,3,"Liberia",5
"2528",2011,3,"Liberia",6
"2529",2011,10,"Liberia",7
"2530",2011,5,"Liberia",8
"2531",2011,7,"Liberia",9
"2532",2011,12,"Liberia",10
"2533",2011,10,"Liberia",11
"2534",2011,9,"Liberia",12
"2535",2012,12,"Liberia",1
"2536",2012,3,"Liberia",2
"2537",2012,3,"Liberia",3
"2538",2012,6,"Liberia",4
"2539",2012,3,"Liberia",5
"2540",2012,9,"Liberia",6
"2541",2012,19,"Liberia",7
"2542",2012,22,"Liberia",8
"2543",2012,29,"Liberia",9
"2544",2012,120,"Liberia",10
"2545",2012,248,"Liberia",11
"2546",2012,211,"Liberia",12
"2547",2013,153,"Liberia",12
"2548",2013,124,"Liberia",1
"2549",2013,39,"Liberia",2
"2550",2013,13,"Liberia",3
"2551",2013,21,"Liberia",4
"2552",2013,19,"Liberia",5
"2553",2013,18,"Liberia",6
"2554",2013,85,"Liberia",7
"2555",2013,281,"Liberia",8
"2556",2013,513,"Liberia",9
"2557",2013,376,"Liberia",10
"2558",2013,173,"Liberia",11
"2559",2014,19,"Liberia",12
"2560",2014,21,"Liberia",1
"2561",2014,1,"Liberia",2
"2562",2014,1,"Liberia",3
"2563",2014,2,"Liberia",4
"2564",2014,2,"Liberia",5
"2565",2014,1,"Liberia",6
"2566",2014,0,"Liberia",7
"2567",2014,4,"Liberia",8
"2568",2014,6,"Liberia",9
"2569",2014,6,"Liberia",10
"2570",2014,6,"Liberia",11
"2571",2015,13,"Liberia",1
"2572",2015,6,"Liberia",2
"2573",2015,7,"Liberia",3
"2574",2015,5,"Liberia",4
"2575",2015,6,"Liberia",5
"2576",2015,11,"Liberia",6
"2577",2015,8,"Liberia",7
"2578",2015,14,"Liberia",8
"2579",2015,17,"Liberia",9
"2580",2015,123,"Liberia",10
"2581",2015,370,"Liberia",11
"2582",2015,41,"Liberia",12
"2583",2016,27,"Liberia",1
"2584",2016,9,"Liberia",2
"2585",2016,12,"Liberia",3
"2586",2016,4,"Liberia",4
"2587",2016,2,"Liberia",5
"2588",2016,17,"Liberia",6
"2589",2016,19,"Liberia",7
"2590",2016,51,"Liberia",8
"2591",2016,43,"Liberia",9
"2592",2016,30,"Liberia",10
"2593",2016,14,"Liberia",11
"2594",2016,16,"Liberia",12
"2595",2017,7,"Liberia",1
"2596",2017,0,"Liberia",2
"2597",2017,2,"Liberia",3
"2598",2017,2,"Liberia",4
"2599",2017,3,"Liberia",5
"2600",2017,4,"Liberia",6
"2601",2017,2,"Liberia",7
"2602",2017,2,"Liberia",8
"2603",2017,4,"Liberia",9
"2604",2017,2,"Liberia",10
"2605",2017,0,"Liberia",11
"2606",2017,0,"Liberia",12
"2607",2018,2,"Liberia",1
"2608",2018,1,"Liberia",2
"2609",2018,0,"Liberia",3
"2610",2018,2,"Liberia",4
"2611",2018,2,"Liberia",5
"2612",2018,7,"Liberia",6
"2613",2018,12,"Liberia",7
"2614",2018,4,"Liberia",8
"2615",2018,4,"Liberia",9
"2616",2018,5,"Liberia",10
"2617",2018,2,"Liberia",11
"2618",2018,0,"Liberia",12
"2619",2019,0,"Liberia",12
"2620",2019,0,"Liberia",1
"2621",2019,5,"Liberia",2
"2622",2019,1,"Liberia",3
"2623",2019,1,"Liberia",4
"2624",2019,2,"Liberia",5
"2625",2019,0,"Liberia",6
"2626",2019,5,"Liberia",7
"2627",2019,1,"Liberia",8
"2628",2019,4,"Liberia",9
"2629",2019,1,"Liberia",10
"2630",2000,3,"Carrillo",1
"2631",2000,1,"Carrillo",2
"2632",2000,1,"Carrillo",3
"2633",2000,1,"Carrillo",4
"2634",2000,2,"Carrillo",5
"2635",2000,3,"Carrillo",6
"2636",2000,3,"Carrillo",7
"2637",2000,4,"Carrillo",8
"2638",2000,4,"Carrillo",9
"2639",2000,6,"Carrillo",10
"2640",2000,3,"Carrillo",11
"2641",2000,2,"Carrillo",12
"2642",2001,3,"Carrillo",1
"2643",2001,2,"Carrillo",2
"2644",2001,5,"Carrillo",3
"2645",2001,1,"Carrillo",4
"2646",2001,0,"Carrillo",5
"2647",2001,2,"Carrillo",6
"2648",2001,23,"Carrillo",7
"2649",2001,283,"Carrillo",8
"2650",2001,208,"Carrillo",9
"2651",2001,121,"Carrillo",10
"2652",2001,54,"Carrillo",11
"2653",2001,16,"Carrillo",12
"2654",2002,68,"Carrillo",12
"2655",2002,20,"Carrillo",1
"2656",2002,4,"Carrillo",2
"2657",2002,0,"Carrillo",3
"2658",2002,2,"Carrillo",4
"2659",2002,2,"Carrillo",5
"2660",2002,15,"Carrillo",6
"2661",2002,1,"Carrillo",7
"2662",2002,31,"Carrillo",8
"2663",2002,188,"Carrillo",9
"2664",2002,40,"Carrillo",10
"2665",2002,37,"Carrillo",11
"2666",2003,60,"Carrillo",12
"2667",2003,22,"Carrillo",1
"2668",2003,85,"Carrillo",2
"2669",2003,12,"Carrillo",3
"2670",2003,10,"Carrillo",4
"2671",2003,22,"Carrillo",5
"2672",2003,61,"Carrillo",6
"2673",2003,136,"Carrillo",7
"2674",2003,265,"Carrillo",8
"2675",2003,246,"Carrillo",9
"2676",2003,144,"Carrillo",10
"2677",2003,99,"Carrillo",11
"2678",2004,19,"Carrillo",1
"2679",2004,11,"Carrillo",2
"2680",2004,5,"Carrillo",3
"2681",2004,6,"Carrillo",4
"2682",2004,2,"Carrillo",5
"2683",2004,15,"Carrillo",6
"2684",2004,13,"Carrillo",7
"2685",2004,16,"Carrillo",8
"2686",2004,26,"Carrillo",9
"2687",2004,25,"Carrillo",10
"2688",2004,9,"Carrillo",11
"2689",2004,5,"Carrillo",12
"2690",2005,5,"Carrillo",1
"2691",2005,0,"Carrillo",2
"2692",2005,3,"Carrillo",3
"2693",2005,5,"Carrillo",4
"2694",2005,2,"Carrillo",5
"2695",2005,3,"Carrillo",6
"2696",2005,12,"Carrillo",7
"2697",2005,46,"Carrillo",8
"2698",2005,99,"Carrillo",9
"2699",2005,120,"Carrillo",10
"2700",2005,51,"Carrillo",11
"2701",2005,33,"Carrillo",12
"2702",2006,28,"Carrillo",1
"2703",2006,26,"Carrillo",2
"2704",2006,17,"Carrillo",3
"2705",2006,0,"Carrillo",4
"2706",2006,6,"Carrillo",5
"2707",2006,10,"Carrillo",6
"2708",2006,53,"Carrillo",7
"2709",2006,18,"Carrillo",8
"2710",2006,3,"Carrillo",9
"2711",2006,23,"Carrillo",10
"2712",2006,62,"Carrillo",11
"2713",2006,41,"Carrillo",12
"2714",2007,77,"Carrillo",1
"2715",2007,46,"Carrillo",2
"2716",2007,21,"Carrillo",3
"2717",2007,14,"Carrillo",4
"2718",2007,16,"Carrillo",5
"2719",2007,88,"Carrillo",6
"2720",2007,114,"Carrillo",7
"2721",2007,230,"Carrillo",8
"2722",2007,356,"Carrillo",9
"2723",2007,181,"Carrillo",10
"2724",2007,55,"Carrillo",11
"2725",2007,21,"Carrillo",12
"2726",2008,11,"Carrillo",12
"2727",2008,5,"Carrillo",1
"2728",2008,4,"Carrillo",2
"2729",2008,6,"Carrillo",3
"2730",2008,18,"Carrillo",4
"2731",2008,3,"Carrillo",5
"2732",2008,26,"Carrillo",6
"2733",2008,10,"Carrillo",7
"2734",2008,16,"Carrillo",8
"2735",2008,11,"Carrillo",9
"2736",2008,11,"Carrillo",10
"2737",2008,15,"Carrillo",11
"2738",2009,4,"Carrillo",1
"2739",2009,2,"Carrillo",2
"2740",2009,2,"Carrillo",3
"2741",2009,4,"Carrillo",4
"2742",2009,1,"Carrillo",5
"2743",2009,4,"Carrillo",6
"2744",2009,10,"Carrillo",7
"2745",2009,20,"Carrillo",8
"2746",2009,17,"Carrillo",9
"2747",2009,19,"Carrillo",10
"2748",2009,102,"Carrillo",11
"2749",2009,95,"Carrillo",12
"2750",2010,105,"Carrillo",1
"2751",2010,76,"Carrillo",2
"2752",2010,78,"Carrillo",3
"2753",2010,32,"Carrillo",4
"2754",2010,140,"Carrillo",5
"2755",2010,375,"Carrillo",6
"2756",2010,370,"Carrillo",7
"2757",2010,266,"Carrillo",8
"2758",2010,110,"Carrillo",9
"2759",2010,76,"Carrillo",10
"2760",2010,34,"Carrillo",11
"2761",2010,11,"Carrillo",12
"2762",2011,4,"Carrillo",1
"2763",2011,2,"Carrillo",2
"2764",2011,2,"Carrillo",3
"2765",2011,0,"Carrillo",4
"2766",2011,1,"Carrillo",5
"2767",2011,8,"Carrillo",6
"2768",2011,4,"Carrillo",7
"2769",2011,2,"Carrillo",8
"2770",2011,3,"Carrillo",9
"2771",2011,14,"Carrillo",10
"2772",2011,10,"Carrillo",11
"2773",2011,16,"Carrillo",12
"2774",2012,28,"Carrillo",1
"2775",2012,7,"Carrillo",2
"2776",2012,2,"Carrillo",3
"2777",2012,2,"Carrillo",4
"2778",2012,5,"Carrillo",5
"2779",2012,25,"Carrillo",6
"2780",2012,24,"Carrillo",7
"2781",2012,11,"Carrillo",8
"2782",2012,27,"Carrillo",9
"2783",2012,46,"Carrillo",10
"2784",2012,108,"Carrillo",11
"2785",2012,66,"Carrillo",12
"2786",2013,77,"Carrillo",12
"2787",2013,71,"Carrillo",1
"2788",2013,29,"Carrillo",2
"2789",2013,14,"Carrillo",3
"2790",2013,15,"Carrillo",4
"2791",2013,13,"Carrillo",5
"2792",2013,17,"Carrillo",6
"2793",2013,134,"Carrillo",7
"2794",2013,264,"Carrillo",8
"2795",2013,360,"Carrillo",9
"2796",2013,238,"Carrillo",10
"2797",2013,153,"Carrillo",11
"2798",2014,89,"Carrillo",12
"2799",2014,7,"Carrillo",1
"2800",2014,8,"Carrillo",2
"2801",2014,0,"Carrillo",3
"2802",2014,0,"Carrillo",4
"2803",2014,1,"Carrillo",5
"2804",2014,3,"Carrillo",6
"2805",2014,13,"Carrillo",7
"2806",2014,12,"Carrillo",8
"2807",2014,54,"Carrillo",9
"2808",2014,96,"Carrillo",10
"2809",2014,47,"Carrillo",11
"2810",2015,45,"Carrillo",1
"2811",2015,20,"Carrillo",2
"2812",2015,9,"Carrillo",3
"2813",2015,4,"Carrillo",4
"2814",2015,0,"Carrillo",5
"2815",2015,0,"Carrillo",6
"2816",2015,3,"Carrillo",7
"2817",2015,10,"Carrillo",8
"2818",2015,13,"Carrillo",9
"2819",2015,41,"Carrillo",10
"2820",2015,329,"Carrillo",11
"2821",2015,219,"Carrillo",12
"2822",2016,86,"Carrillo",1
"2823",2016,51,"Carrillo",2
"2824",2016,10,"Carrillo",3
"2825",2016,9,"Carrillo",4
"2826",2016,5,"Carrillo",5
"2827",2016,14,"Carrillo",6
"2828",2016,27,"Carrillo",7
"2829",2016,57,"Carrillo",8
"2830",2016,48,"Carrillo",9
"2831",2016,57,"Carrillo",10
"2832",2016,41,"Carrillo",11
"2833",2016,28,"Carrillo",12
"2834",2017,6,"Carrillo",1
"2835",2017,6,"Carrillo",2
"2836",2017,10,"Carrillo",3
"2837",2017,1,"Carrillo",4
"2838",2017,2,"Carrillo",5
"2839",2017,3,"Carrillo",6
"2840",2017,10,"Carrillo",7
"2841",2017,7,"Carrillo",8
"2842",2017,8,"Carrillo",9
"2843",2017,15,"Carrillo",10
"2844",2017,5,"Carrillo",11
"2845",2017,NA,"Carrillo",12
"2846",2018,2,"Carrillo",1
"2847",2018,3,"Carrillo",2
"2848",2018,2,"Carrillo",3
"2849",2018,3,"Carrillo",4
"2850",2018,2,"Carrillo",5
"2851",2018,6,"Carrillo",6
"2852",2018,10,"Carrillo",7
"2853",2018,3,"Carrillo",8
"2854",2018,5,"Carrillo",9
"2855",2018,5,"Carrillo",10
"2856",2018,3,"Carrillo",11
"2857",2018,11,"Carrillo",12
"2858",2019,2,"Carrillo",12
"2859",2019,9,"Carrillo",1
"2860",2019,4,"Carrillo",2
"2861",2019,2,"Carrillo",3
"2862",2019,2,"Carrillo",4
"2863",2019,3,"Carrillo",5
"2864",2019,15,"Carrillo",6
"2865",2019,15,"Carrillo",7
"2866",2019,21,"Carrillo",8
"2867",2019,12,"Carrillo",9
"2868",2019,18,"Carrillo",10
"2869",2000,2,"SantaCruz",1
"2870",2000,1,"SantaCruz",2
"2871",2000,2,"SantaCruz",3
"2872",2000,1,"SantaCruz",4
"2873",2000,5,"SantaCruz",5
"2874",2000,7,"SantaCruz",6
"2875",2000,3,"SantaCruz",7
"2876",2000,6,"SantaCruz",8
"2877",2000,4,"SantaCruz",9
"2878",2000,6,"SantaCruz",10
"2879",2000,9,"SantaCruz",11
"2880",2000,7,"SantaCruz",12
"2881",2001,14,"SantaCruz",1
"2882",2001,12,"SantaCruz",2
"2883",2001,2,"SantaCruz",3
"2884",2001,5,"SantaCruz",4
"2885",2001,8,"SantaCruz",5
"2886",2001,15,"SantaCruz",6
"2887",2001,85,"SantaCruz",7
"2888",2001,628,"SantaCruz",8
"2889",2001,583,"SantaCruz",9
"2890",2001,465,"SantaCruz",10
"2891",2001,204,"SantaCruz",11
"2892",2001,94,"SantaCruz",12
"2893",2002,53,"SantaCruz",12
"2894",2002,69,"SantaCruz",1
"2895",2002,35,"SantaCruz",2
"2896",2002,12,"SantaCruz",3
"2897",2002,6,"SantaCruz",4
"2898",2002,10,"SantaCruz",5
"2899",2002,2,"SantaCruz",6
"2900",2002,18,"SantaCruz",7
"2901",2002,15,"SantaCruz",8
"2902",2002,34,"SantaCruz",9
"2903",2002,26,"SantaCruz",10
"2904",2002,14,"SantaCruz",11
"2905",2003,31,"SantaCruz",12
"2906",2003,50,"SantaCruz",1
"2907",2003,49,"SantaCruz",2
"2908",2003,146,"SantaCruz",3
"2909",2003,152,"SantaCruz",4
"2910",2003,138,"SantaCruz",5
"2911",2003,459,"SantaCruz",6
"2912",2003,355,"SantaCruz",7
"2913",2003,160,"SantaCruz",8
"2914",2003,188,"SantaCruz",9
"2915",2003,120,"SantaCruz",10
"2916",2003,67,"SantaCruz",11
"2917",2004,1,"SantaCruz",1
"2918",2004,4,"SantaCruz",2
"2919",2004,5,"SantaCruz",3
"2920",2004,5,"SantaCruz",4
"2921",2004,0,"SantaCruz",5
"2922",2004,4,"SantaCruz",6
"2923",2004,2,"SantaCruz",7
"2924",2004,5,"SantaCruz",8
"2925",2004,7,"SantaCruz",9
"2926",2004,9,"SantaCruz",10
"2927",2004,11,"SantaCruz",11
"2928",2004,0,"SantaCruz",12
"2929",2005,3,"SantaCruz",1
"2930",2005,0,"SantaCruz",2
"2931",2005,1,"SantaCruz",3
"2932",2005,2,"SantaCruz",4
"2933",2005,2,"SantaCruz",5
"2934",2005,21,"SantaCruz",6
"2935",2005,205,"SantaCruz",7
"2936",2005,247,"SantaCruz",8
"2937",2005,176,"SantaCruz",9
"2938",2005,187,"SantaCruz",10
"2939",2005,97,"SantaCruz",11
"2940",2005,42,"SantaCruz",12
"2941",2006,17,"SantaCruz",1
"2942",2006,14,"SantaCruz",2
"2943",2006,19,"SantaCruz",3
"2944",2006,8,"SantaCruz",4
"2945",2006,9,"SantaCruz",5
"2946",2006,34,"SantaCruz",6
"2947",2006,148,"SantaCruz",7
"2948",2006,260,"SantaCruz",8
"2949",2006,319,"SantaCruz",9
"2950",2006,718,"SantaCruz",10
"2951",2006,635,"SantaCruz",11
"2952",2006,442,"SantaCruz",12
"2953",2007,17,"SantaCruz",1
"2954",2007,14,"SantaCruz",2
"2955",2007,19,"SantaCruz",3
"2956",2007,8,"SantaCruz",4
"2957",2007,9,"SantaCruz",5
"2958",2007,34,"SantaCruz",6
"2959",2007,148,"SantaCruz",7
"2960",2007,260,"SantaCruz",8
"2961",2007,319,"SantaCruz",9
"2962",2007,718,"SantaCruz",10
"2963",2007,635,"SantaCruz",11
"2964",2007,442,"SantaCruz",12
"2965",2008,18,"SantaCruz",12
"2966",2008,21,"SantaCruz",1
"2967",2008,11,"SantaCruz",2
"2968",2008,12,"SantaCruz",3
"2969",2008,5,"SantaCruz",4
"2970",2008,8,"SantaCruz",5
"2971",2008,38,"SantaCruz",6
"2972",2008,15,"SantaCruz",7
"2973",2008,13,"SantaCruz",8
"2974",2008,15,"SantaCruz",9
"2975",2008,26,"SantaCruz",10
"2976",2008,18,"SantaCruz",11
"2977",2009,10,"SantaCruz",1
"2978",2009,2,"SantaCruz",2
"2979",2009,5,"SantaCruz",3
"2980",2009,2,"SantaCruz",4
"2981",2009,0,"SantaCruz",5
"2982",2009,9,"SantaCruz",6
"2983",2009,6,"SantaCruz",7
"2984",2009,7,"SantaCruz",8
"2985",2009,2,"SantaCruz",9
"2986",2009,8,"SantaCruz",10
"2987",2009,26,"SantaCruz",11
"2988",2009,38,"SantaCruz",12
"2989",2010,40,"SantaCruz",1
"2990",2010,67,"SantaCruz",2
"2991",2010,92,"SantaCruz",3
"2992",2010,60,"SantaCruz",4
"2993",2010,133,"SantaCruz",5
"2994",2010,442,"SantaCruz",6
"2995",2010,622,"SantaCruz",7
"2996",2010,447,"SantaCruz",8
"2997",2010,145,"SantaCruz",9
"2998",2010,111,"SantaCruz",10
"2999",2010,102,"SantaCruz",11
"3000",2010,39,"SantaCruz",12
"3001",2011,19,"SantaCruz",1
"3002",2011,5,"SantaCruz",2
"3003",2011,2,"SantaCruz",3
"3004",2011,2,"SantaCruz",4
"3005",2011,2,"SantaCruz",5
"3006",2011,6,"SantaCruz",6
"3007",2011,4,"SantaCruz",7
"3008",2011,8,"SantaCruz",8
"3009",2011,12,"SantaCruz",9
"3010",2011,23,"SantaCruz",10
"3011",2011,35,"SantaCruz",11
"3012",2011,18,"SantaCruz",12
"3013",2012,16,"SantaCruz",1
"3014",2012,7,"SantaCruz",2
"3015",2012,3,"SantaCruz",3
"3016",2012,2,"SantaCruz",4
"3017",2012,14,"SantaCruz",5
"3018",2012,40,"SantaCruz",6
"3019",2012,40,"SantaCruz",7
"3020",2012,49,"SantaCruz",8
"3021",2012,96,"SantaCruz",9
"3022",2012,238,"SantaCruz",10
"3023",2012,273,"SantaCruz",11
"3024",2012,145,"SantaCruz",12
"3025",2013,81,"SantaCruz",12
"3026",2013,113,"SantaCruz",1
"3027",2013,48,"SantaCruz",2
"3028",2013,30,"SantaCruz",3
"3029",2013,60,"SantaCruz",4
"3030",2013,34,"SantaCruz",5
"3031",2013,67,"SantaCruz",6
"3032",2013,426,"SantaCruz",7
"3033",2013,643,"SantaCruz",8
"3034",2013,810,"SantaCruz",9
"3035",2013,439,"SantaCruz",10
"3036",2013,158,"SantaCruz",11
"3037",2014,289,"SantaCruz",12
"3038",2014,13,"SantaCruz",1
"3039",2014,5,"SantaCruz",2
"3040",2014,4,"SantaCruz",3
"3041",2014,2,"SantaCruz",4
"3042",2014,4,"SantaCruz",5
"3043",2014,7,"SantaCruz",6
"3044",2014,27,"SantaCruz",7
"3045",2014,11,"SantaCruz",8
"3046",2014,60,"SantaCruz",9
"3047",2014,155,"SantaCruz",10
"3048",2014,215,"SantaCruz",11
"3049",2015,93,"SantaCruz",1
"3050",2015,20,"SantaCruz",2
"3051",2015,7,"SantaCruz",3
"3052",2015,4,"SantaCruz",4
"3053",2015,6,"SantaCruz",5
"3054",2015,8,"SantaCruz",6
"3055",2015,12,"SantaCruz",7
"3056",2015,65,"SantaCruz",8
"3057",2015,115,"SantaCruz",9
"3058",2015,381,"SantaCruz",10
"3059",2015,559,"SantaCruz",11
"3060",2015,314,"SantaCruz",12
"3061",2016,154,"SantaCruz",1
"3062",2016,52,"SantaCruz",2
"3063",2016,11,"SantaCruz",3
"3064",2016,2,"SantaCruz",4
"3065",2016,8,"SantaCruz",5
"3066",2016,23,"SantaCruz",6
"3067",2016,64,"SantaCruz",7
"3068",2016,76,"SantaCruz",8
"3069",2016,65,"SantaCruz",9
"3070",2016,68,"SantaCruz",10
"3071",2016,38,"SantaCruz",11
"3072",2016,50,"SantaCruz",12
"3073",2017,17,"SantaCruz",1
"3074",2017,5,"SantaCruz",2
"3075",2017,7,"SantaCruz",3
"3076",2017,2,"SantaCruz",4
"3077",2017,10,"SantaCruz",5
"3078",2017,15,"SantaCruz",6
"3079",2017,13,"SantaCruz",7
"3080",2017,3,"SantaCruz",8
"3081",2017,8,"SantaCruz",9
"3082",2017,6,"SantaCruz",10
"3083",2017,7,"SantaCruz",11
"3084",2017,1,"SantaCruz",12
"3085",2018,6,"SantaCruz",1
"3086",2018,2,"SantaCruz",2
"3087",2018,1,"SantaCruz",3
"3088",2018,3,"SantaCruz",4
"3089",2018,1,"SantaCruz",5
"3090",2018,2,"SantaCruz",6
"3091",2018,4,"SantaCruz",7
"3092",2018,2,"SantaCruz",8
"3093",2018,2,"SantaCruz",9
"3094",2018,7,"SantaCruz",10
"3095",2018,5,"SantaCruz",11
"3096",2018,8,"SantaCruz",12
"3097",2019,0,"SantaCruz",12
"3098",2019,1,"SantaCruz",1
"3099",2019,1,"SantaCruz",2
"3100",2019,1,"SantaCruz",3
"3101",2019,1,"SantaCruz",4
"3102",2019,4,"SantaCruz",5
"3103",2019,27,"SantaCruz",6
"3104",2019,6,"SantaCruz",7
"3105",2019,7,"SantaCruz",8
"3106",2019,21,"SantaCruz",9
"3107",2019,6,"SantaCruz",10
"3108",2000,1,"La Cruz",1
"3109",2000,0,"La Cruz",2
"3110",2000,0,"La Cruz",3
"3111",2000,0,"La Cruz",4
"3112",2000,0,"La Cruz",5
"3113",2000,0,"La Cruz",6
"3114",2000,0,"La Cruz",7
"3115",2000,2,"La Cruz",8
"3116",2000,1,"La Cruz",9
"3117",2000,3,"La Cruz",10
"3118",2000,1,"La Cruz",11
"3119",2000,0,"La Cruz",12
"3120",2001,1,"La Cruz",1
"3121",2001,0,"La Cruz",2
"3122",2001,0,"La Cruz",3
"3123",2001,0,"La Cruz",4
"3124",2001,0,"La Cruz",5
"3125",2001,0,"La Cruz",6
"3126",2001,0,"La Cruz",7
"3127",2001,0,"La Cruz",8
"3128",2001,7,"La Cruz",9
"3129",2001,3,"La Cruz",10
"3130",2001,3,"La Cruz",11
"3131",2001,2,"La Cruz",12
"3132",2002,2,"La Cruz",12
"3133",2002,4,"La Cruz",1
"3134",2002,1,"La Cruz",2
"3135",2002,1,"La Cruz",3
"3136",2002,0,"La Cruz",4
"3137",2002,1,"La Cruz",5
"3138",2002,1,"La Cruz",6
"3139",2002,1,"La Cruz",7
"3140",2002,0,"La Cruz",8
"3141",2002,10,"La Cruz",9
"3142",2002,2,"La Cruz",10
"3143",2002,6,"La Cruz",11
"3144",2003,213,"La Cruz",12
"3145",2003,3,"La Cruz",1
"3146",2003,0,"La Cruz",2
"3147",2003,3,"La Cruz",3
"3148",2003,0,"La Cruz",4
"3149",2003,1,"La Cruz",5
"3150",2003,1,"La Cruz",6
"3151",2003,4,"La Cruz",7
"3152",2003,14,"La Cruz",8
"3153",2003,12,"La Cruz",9
"3154",2003,16,"La Cruz",10
"3155",2003,136,"La Cruz",11
"3156",2004,10,"La Cruz",1
"3157",2004,12,"La Cruz",2
"3158",2004,3,"La Cruz",3
"3159",2004,1,"La Cruz",4
"3160",2004,1,"La Cruz",5
"3161",2004,4,"La Cruz",6
"3162",2004,6,"La Cruz",7
"3163",2004,5,"La Cruz",8
"3164",2004,7,"La Cruz",9
"3165",2004,3,"La Cruz",10
"3166",2004,8,"La Cruz",11
"3167",2004,0,"La Cruz",12
"3168",2005,4,"La Cruz",1
"3169",2005,13,"La Cruz",2
"3170",2005,3,"La Cruz",3
"3171",2005,1,"La Cruz",4
"3172",2005,2,"La Cruz",5
"3173",2005,3,"La Cruz",6
"3174",2005,36,"La Cruz",7
"3175",2005,119,"La Cruz",8
"3176",2005,106,"La Cruz",9
"3177",2005,95,"La Cruz",10
"3178",2005,24,"La Cruz",11
"3179",2005,16,"La Cruz",12
"3180",2006,2,"La Cruz",1
"3181",2006,0,"La Cruz",2
"3182",2006,0,"La Cruz",3
"3183",2006,0,"La Cruz",4
"3184",2006,1,"La Cruz",5
"3185",2006,0,"La Cruz",6
"3186",2006,5,"La Cruz",7
"3187",2006,9,"La Cruz",8
"3188",2006,0,"La Cruz",9
"3189",2006,1,"La Cruz",10
"3190",2006,7,"La Cruz",11
"3191",2006,15,"La Cruz",12
"3192",2007,31,"La Cruz",1
"3193",2007,3,"La Cruz",2
"3194",2007,2,"La Cruz",3
"3195",2007,1,"La Cruz",4
"3196",2007,0,"La Cruz",5
"3197",2007,6,"La Cruz",6
"3198",2007,27,"La Cruz",7
"3199",2007,117,"La Cruz",8
"3200",2007,190,"La Cruz",9
"3201",2007,168,"La Cruz",10
"3202",2007,68,"La Cruz",11
"3203",2007,12,"La Cruz",12
"3204",2008,8,"La Cruz",12
"3205",2008,2,"La Cruz",1
"3206",2008,0,"La Cruz",2
"3207",2008,0,"La Cruz",3
"3208",2008,2,"La Cruz",4
"3209",2008,1,"La Cruz",5
"3210",2008,2,"La Cruz",6
"3211",2008,0,"La Cruz",7
"3212",2008,1,"La Cruz",8
"3213",2008,3,"La Cruz",9
"3214",2008,17,"La Cruz",10
"3215",2008,3,"La Cruz",11
"3216",2009,1,"La Cruz",1
"3217",2009,1,"La Cruz",2
"3218",2009,0,"La Cruz",3
"3219",2009,1,"La Cruz",4
"3220",2009,3,"La Cruz",5
"3221",2009,7,"La Cruz",6
"3222",2009,5,"La Cruz",7
"3223",2009,7,"La Cruz",8
"3224",2009,3,"La Cruz",9
"3225",2009,7,"La Cruz",10
"3226",2009,18,"La Cruz",11
"3227",2009,18,"La Cruz",12
"3228",2010,15,"La Cruz",1
"3229",2010,13,"La Cruz",2
"3230",2010,4,"La Cruz",3
"3231",2010,4,"La Cruz",4
"3232",2010,1,"La Cruz",5
"3233",2010,12,"La Cruz",6
"3234",2010,3,"La Cruz",7
"3235",2010,63,"La Cruz",8
"3236",2010,33,"La Cruz",9
"3237",2010,34,"La Cruz",10
"3238",2010,14,"La Cruz",11
"3239",2010,6,"La Cruz",12
"3240",2011,4,"La Cruz",1
"3241",2011,1,"La Cruz",2
"3242",2011,4,"La Cruz",3
"3243",2011,0,"La Cruz",4
"3244",2011,0,"La Cruz",5
"3245",2011,1,"La Cruz",6
"3246",2011,1,"La Cruz",7
"3247",2011,2,"La Cruz",8
"3248",2011,0,"La Cruz",9
"3249",2011,4,"La Cruz",10
"3250",2011,0,"La Cruz",11
"3251",2011,1,"La Cruz",12
"3252",2012,5,"La Cruz",1
"3253",2012,2,"La Cruz",2
"3254",2012,0,"La Cruz",3
"3255",2012,1,"La Cruz",4
"3256",2012,0,"La Cruz",5
"3257",2012,1,"La Cruz",6
"3258",2012,1,"La Cruz",7
"3259",2012,1,"La Cruz",8
"3260",2012,14,"La Cruz",9
"3261",2012,35,"La Cruz",10
"3262",2012,55,"La Cruz",11
"3263",2012,22,"La Cruz",12
"3264",2013,35,"La Cruz",12
"3265",2013,11,"La Cruz",1
"3266",2013,0,"La Cruz",2
"3267",2013,1,"La Cruz",3
"3268",2013,3,"La Cruz",4
"3269",2013,0,"La Cruz",5
"3270",2013,2,"La Cruz",6
"3271",2013,16,"La Cruz",7
"3272",2013,39,"La Cruz",8
"3273",2013,62,"La Cruz",9
"3274",2013,120,"La Cruz",10
"3275",2013,126,"La Cruz",11
"3276",2014,2,"La Cruz",12
"3277",2014,12,"La Cruz",1
"3278",2014,11,"La Cruz",2
"3279",2014,1,"La Cruz",3
"3280",2014,0,"La Cruz",4
"3281",2014,0,"La Cruz",5
"3282",2014,0,"La Cruz",6
"3283",2014,0,"La Cruz",7
"3284",2014,0,"La Cruz",8
"3285",2014,1,"La Cruz",9
"3286",2014,1,"La Cruz",10
"3287",2014,2,"La Cruz",11
"3288",2015,0,"La Cruz",1
"3289",2015,0,"La Cruz",2
